Marilyn Campaign,haas-bioroid,asset,td,"When you rez this asset, load 8[credit] onto it. When it is empty, trash it.
When your turn begins, take 2[credit] from this asset.
[interrupt] → When this asset would be trashed, you may shuffle it into R&D instead of adding it to Archives. <em>(It is still considered trashed.)</em>",Advertisement
Eli 2.0,haas-bioroid,ice,td,"<strong>Lose [click][click]:</strong> Break up to 2 subroutines on this ice. Only the Runner can use this ability.
[subroutine] You may draw 1 card.
[subroutine] End the run.
[subroutine] End the run.",Barrier - Bioroid
Executive Functioning,haas-bioroid,ice,td,"[subroutine] Trace[4]. If successful, do 1 brain damage.",Code Gate - AP - Tracer
Holmegaard,haas-bioroid,ice,td,"[subroutine] Trace[4]. If successful, the Runner cannot access cards or breach the attacked server for the remainder of this run.
[subroutine] Trash 1 installed <strong>icebreaker</strong>.",Sentry - Tracer - Destroyer
Tapestry,haas-bioroid,ice,td,"[subroutine] The Runner loses [click], if able.
[subroutine] The Corp may draw 1 card.
[subroutine] The Corp may add 1 card from HQ to the top of R&D.",Code Gate
Ultraviolet Clearance,haas-bioroid,operation,td,"As an additional cost to play this operation, spend [click][click].
Gain 10[credit] and draw 4 cards. You may install 1 card from HQ.",Transaction - Triple
Black Level Clearance,haas-bioroid,upgrade,td,"Whenever there is a successful run on this server, the Runner must either take 1 brain damage or jack out. If the Runner jacks out, gain 5[credit], draw 1 card, and trash Black Level Clearance.",Security Protocol
Mason Bellamy,haas-bioroid,upgrade,td,"Whenever an encounter with a piece of ice protecting this server ends in which the Runner broke at least one subroutine, he or she loses [click], if able.",Sysop
Skorpios Defense Systems: Persuasive Power,weyland-consortium,identity,td,"[interrupt] → Whenever 1 or more Runner cards would be trashed <em>(from any location)</em>, set those cards aside instead of adding them to the heap. You can look at those cards. You may remove 1 of them from the game. Then, add all of those cards that are still set aside to the heap. Ignore this ability if you have already removed a card from the game with it this turn.
<errata>Errata from CR 1.4</errata>",Subsidiary
Armored Servers,weyland-consortium,agenda,td,"Place 1 agenda counter on Armored Servers when you score it.
<strong>Hosted agenda counter</strong>: For the remainder of this run, the Runner must trash a card from his or her grip as an additional cost to jack out or break a subroutine. Use this ability only during a run.",Security
Illicit Sales,weyland-consortium,agenda,td,"When you score Illicit Sales, you may take 1 bad publicity. Gain 3[credit] for each bad publicity that you have.",Expansion
Graft,weyland-consortium,agenda,td
Illegal Arms Factory,weyland-consortium,asset,td,"If the Runner trashes Illegal Arms Factory while it is installed, take 1 bad publicity.
When your turn begins, gain 1[credit] and draw 1 card.",Facility - Illicit
Mr. Stone,weyland-consortium,asset,td,"Whenever the Runner takes 1 or more tags, do 1 meat damage.",Executive
Bloodletter,weyland-consortium,ice,td,[subroutine] The Runner must either trash 1 program or trash the top 2 cards from his or her stack.,Sentry - Destroyer
Colossus,weyland-consortium,ice,td,"You can advance this ice. It has +1 strength for each hosted advancement token.
[subroutine] Give the Runner 1 tag. If there are 3 or more hosted advancement tokens, instead give the Runner 2 tags.
[subroutine] Trash 1 installed program. If there are 3 or more hosted advancement tokens, instead trash 1 installed program and 1 installed resource.",Sentry - Destroyer
Hailstorm,weyland-consortium,ice,td,"[subroutine] Remove a card in the heap from the game.
[subroutine] End the run.",Barrier
Hortum,weyland-consortium,ice,td,"You can advance this ice. If there are 3 or more hosted advancement counters, the Runner cannot break subroutines on this ice using <strong>AI</strong> programs.
[subroutine] Gain 1[credit]. If there are 3 or more hosted advancement counters, instead gain 4[credit].
[subroutine] End the run. If there are 3 or more hosted advancement counters, instead search R&D for up to 2 cards. Add those cards to HQ, then end the run.",Code Gate
Hunter Seeker,weyland-consortium,operation,td,"As an additional cost to play this operation, spend [click].
Play only if the Runner stole an agenda during his or her last turn.
Trash 1 card.",Double - Gray Ops
K. P. Lynn,weyland-consortium,upgrade,td,"Whenever the Runner passes all of the ice protecting this server, he or she must either take 1 tag or end the run.",Executive
Paper Trail,neutral-corp,agenda,td,"When you score Paper Trail, <trace>trace 6</trace> If successful, trash all <strong>connection</strong> and <strong>job</strong> resources.",Security
Honeyfarm,neutral-corp,asset,td,"If Honeyfarm is accessed from R&D, the Runner must reveal it.
When the Runner accesses Honeyfarm, he or she loses 1[credit].",Ambush
Long-Term Investment,neutral-corp,asset,td
Weir,neutral-corp,ice,td,"[subroutine] The Runner loses [click], if able
[subroutine] The Runner trashes 1 card from his or her grip.",Code Gate
IPO,neutral-corp,operation,td,"After you resolve this operation, end your action phase.
Gain 13[credit].",Terminal - Transaction
Reina Roja: Freedom Fighter,anarch,identity,core2,The first piece of ice the Corp rezzes each turn costs 1[credit] more to rez.,Cyborg - G-mod
Demolition Run,anarch,event,core2,"Run HQ or R&D.
Access → <strong>0[credit]:</strong> Trash the card you are accessing.",Run - Sabotage
Retrieval Run,anarch,event,core2,"Run Archives. If successful, instead of breaching Archives, you may install 1 program from your heap, ignoring all costs.",Run
Singularity,anarch,event,core2,"As an additional cost to play this event, spend [click].
Run a remote server. If successful, instead of breaching that server, trash all cards installed in the root of that server.",Double - Run
Stimhack,anarch,event,core2,"Place 9[credit] on this event, then run any server. During that run, hosted credits are considered to be in your credit pool. When the run ends, suffer 1 brain damage, which cannot be prevented.
<errata>Errata from CR 1.4</errata>",Run
Cyberfeeder,anarch,hardware,core2,"1[recurring-credit]
Use this credit to pay for using <strong>icebreakers</strong> or for installing <strong>virus</strong> programs.",Chip
Spinal Modem,anarch,hardware,core2,"+1[mu], 2[recurring-credit]
Use these credits to pay for using <strong>icebreakers</strong>.
Whenever there is a successful trace during a run, suffer 1 brain damage.
Limit 1 <strong>console</strong> per player.",Console
Darwin,anarch,program,core2,"Interface → 2[credit]: Break 1 subroutine.
X is equal to the number of hosted virus counters.
When your turn begins, you may pay 1[credit] to place 1 virus counter on this program.",Icebreaker - AI - Virus
Datasucker,anarch,program,core2,"Whenever you make a successful run on a central server, place 1 virus counter on Datasucker.
<strong>Hosted virus counter:</strong> Rezzed piece of ice currently being encountered has -1 strength until the end of the encounter.",Virus
Force of Nature,anarch,program,core2,"Interface → <strong>2[credit]:</strong> Break up to 2 <strong>code gate</strong> subroutines.
<strong>1[credit]:</strong> +1 strength.",Icebreaker - Decoder
Imp,anarch,program,core2,"When you install this program, place 2 virus counters on it.
Access → <strong>Hosted virus counter:</strong> Trash the card you are accessing. Use this ability only once per turn.",Virus
Hemorrhage,anarch,program,core2,"Whenever you make a successful run, place 1 virus counter on Hemorrhage.
[click], <strong>2 hosted virus counters:</strong> The Corp trashes 1 card from HQ.",Virus
Mimic,anarch,program,core2,Interface → 1[credit]: Break 1 <strong>sentry</strong> subroutine.,Icebreaker - Killer
Morning Star,anarch,program,core2,Interface → <strong>1[credit]:</strong> Break any number of <strong>barrier</strong> subroutines.,Icebreaker - Fracter
Ice Carver,anarch,resource,core2,"While you are encountering a piece of ice, it gets -1 strength.",Virtual
Liberated Account,anarch,resource,core2
Scrubber,anarch,resource,core2,"2[recurring-credit] <em>(When you install this card and before your turn begins, refill to 2 hosted credits.)</em>
You can spend hosted credits to pay trash costs.",Connection - Seedy
Xanadu,anarch,resource,core2,The rez cost of each piece of ice is increased by 1[credit].,Virtual
Gabriel Santiago: Consummate Professional,criminal,identity,core2,"The first time you make a successful run on HQ each turn, gain 2[credit].",Cyborg
Easy Mark,criminal,event,core2,Gain 3[credit].,Job
Emergency Shutdown,criminal,event,core2,"Play only if you made a successful run on HQ this turn.
Derez 1 installed piece of ice.",Sabotage
Forged Activation Orders,criminal,event,core2,"Choose 1 unrezzed piece of ice. The Corp may rez that ice. If they do not, they trash it.",Sabotage
Inside Job,criminal,event,core2,"Run any server. The first time this run you encounter a piece of ice, bypass it.",Run
Special Order,criminal,event,core2
Doppelganger,criminal,hardware,core2,"+1[mu]
Once per turn, you may immediately make another run when a successful run ends.
Limit 1 <strong>console</strong> per player.",Console
HQ Interface,criminal,hardware,core2
Aurora,criminal,program,core2,"Interface → <strong>2[credit]:</strong> Break 1 <strong>barrier</strong> subroutine.
<strong>2[credit]:</strong> +3 strength.",Icebreaker - Fracter
Faerie,criminal,program,core2,"Interface → 0[credit]: Break 1 <strong>sentry</strong> subroutine.
1[credit]: +1 strength.
Whenever an encounter ends, if you used this program to break a subroutine during that encounter, trash this program.",Icebreaker - Killer
Femme Fatale,criminal,program,core2,"Interface → 1[credit]: Break 1 <strong>sentry</strong> subroutine.
2[credit]: +1 strength.
When you install this program, choose 1 installed piece of ice.
Whenever you encounter the chosen ice, you may pay 1[credit] for each subroutine it has. If you do, bypass that ice.",Icebreaker - Killer
Peacock,criminal,program,core2,"Interface → <strong>2[credit]:</strong> Break 1 <strong>code gate</strong> subroutine.
<strong>2[credit]:</strong> +3 strength.",Icebreaker - Decoder
Pheromones,criminal,program,core2,"X[recurring-credit]
Use these credits during runs on HQ. X is the number of virus counters on Pheromones.
Whenever you make a successful run on HQ, place 1 virus counter on Pheromones.",Virus
Sneakdoor Beta,criminal,program,core2
Bank Job,criminal,resource,core2,"When you install this resource, load 8[credit] on it. When it is empty, trash it.
Whenever you make a successful run on a remote server, instead of breaching that server, you may take any number of credits from this resource.",Job
Crash Space,criminal,resource,core2,"2[recurring-credit]
Use these credits to pay for removing tags.
[trash]: Prevent up to 3 meat damage.",Location
Fall Guy,criminal,resource,core2,"[trash]: Prevent another installed resource from being trashed.
[trash]: Gain 2[credit].",Connection
Mr. Li,criminal,resource,core2,"<strong>[click]:</strong> Draw 2 cards. When you do, add 1 of those cards to the bottom of your stack.",Connection
Chaos Theory: Wunderkind,shaper,identity,core2,+1[mu],G-mod
